***           -2.98936001          3.87538003         -4.31102797         14.40408212         -0.15053633          0.92880771         -2.45714560          4.63386087         -5.74937227          7.14596321        -19.75191268          0.18333086         -1.34572450          3.47260633         -6.68847437          8.19681773
***           32.16293043
 89          888.99900000        889.00000000        889.00100000          0.10189465          0.10068875          0.10947984          0.10509121          0.13995966          0.14152653          0.22340089         -0.10700528         -0.05797554         -0.23354166          0.07583832         -0.55592690         -0.23211071
***            0.11015680         -0.08228992          0.54544638         -0.72063567          1.32495413         -0.54533129          5.77350603         -0.13637116          0.35313605         -1.20694838          2.02491658         -2.87036476          2.53211163        -11.51742646          0.13330792         -0.60154938
***           -3.12004292          4.02862032         -4.48846104         14.59765591         -0.15635180          0.96943990         -2.55889234          4.82286827         -5.96892892          7.40008990        -19.98096948          0.19139454         -1.40472520          3.61945949         -6.96246760          8.51403076
***           32.29602477
 90          899.08990909        899.09090909        899.09190909          0.10298777          0.10169657          0.11084946          0.10596034          0.14203328          0.14291444          0.22662638         -0.10823272         -0.05662555         -0.24040447          0.08582136         -0.57106759         -0.22223304
***            0.11205507         -0.08969053          0.56721622         -0.75917237          1.37250127         -0.59495979          5.85660195         -0.13974811          0.37210796         -1.25744960          2.11749070         -2.98032859          2.65681079        -11.67639602          0.13756056         -0.62924605
***           -3.25119453          4.18209484         -4.66568148         14.78751969         -0.16218105          1.01018493         -2.66079065          5.01197883         -6.18818890          7.65297393        -20.20500247          0.19943934         -1.46348011          3.76548172         -7.23452017          8.82834479
***           32.42526161
 91          909.18081818        909.18181818        909.18281818          0.10404951          0.10267184          0.11218912          0.10679147          0.14407327          0.14425589          0.22979417         -0.10943486         -0.05522520         -0.24728730          0.09593854         -0.58621155         -0.21212026
***            0.11393797         -0.09718185          0.58911133         -0.79800130          1.42020543         -0.64491586          5.93826729         -0.14312133          0.39122784         -1.30820107          2.21053061         -3.09056874          2.78168427        -11.83250091          0.14182069         -0.65708489
***           -3.38272135          4.33570498         -4.84257520         14.97374937         -0.16802040          1.05101433         -2.76277316          5.20107134         -6.40702667          7.90448691        -20.42414670          0.20746049         -1.52195819          3.91060479         -7.50452130          9.13965949
***           32.55077814
 92          919.27172727        919.27272727        919.27372727          0.10508083          0.10361562          0.11349962          0.10758591          0.14608023          0.14555231          0.23290520         -0.11061248         -0.05377729         -0.25418693          0.10617954         -0.60135302         -0.20178951
***            0.11580555         -0.10475678          0.61111715         -0.83709170          1.46803836         -0.69515190          6.01852446         -0.14648968          0.41048038         -1.35916777          2.30396866         -3.20101592          2.90664044        -11.98579209          0.14608605         -0.68504554
***           -3.51453434          4.48935720         -5.01903603         15.15641946         -0.17386628          1.09190110         -2.86477615          5.39003159         -6.62532465          8.15451181        -20.63853265          0.21545356         -1.58013092          4.05476666         -7.77237159          9.44788742
***           32.67270598
 93          929.36263636        929.36363636        929.36463636          0.10608268          0.10452893          0.11478174          0.10834492          0.14805477          0.14680511          0.23596044         -0.11176634         -0.05228455         -0.26110025          0.11653440         -0.61648640         -0.19125721
***            0.11765787         -0.11240846          0.63321963         -0.87641400          1.51597283         -0.74562281          6.09739568         -0.14985206          0.42985087         -1.41031610          2.39774008         -3.31160397          3.03159324        -12.13631983          0.15035449         -0.71310853
***           -3.64654879          4.64296289         -5.19496518         15.33560300         -0.17971535          1.13281962         -2.96673945          5.57875212         -6.84297285          8.40294212        -20.84828647          0.22341441         -1.63797213          4.19791111         -8.03798220          9.75295296
***           32.79117137
 94          939.45354545        939.45454545        939.45554545          0.10705598          0.10541274          0.11603624          0.10906971          0.14999747          0.14801563          0.23896080         -0.11289716         -0.05074958         -0.26802420          0.12699352         -0.63160629         -0.18053904
***            0.11949497         -0.12013029          0.65540522         -0.91593977          1.56398270         -0.79628585          6.17490301         -0.15320739          0.44932516         -1.46161379          2.49178288         -3.42226977          3.15646182        -12.28413374          0.15462394         -0.74125521
***           -3.77868415          4.79643818         -5.37027088         15.51137158         -0.18556437          1.17374557         -3.06860621          5.76713189         -7.05986849          8.64968112        -21.05353005          0.23133922         -1.69545788          4.33998727         -8.30127405         10.05479128
***           32.90629542
 95          949.54445455        949.54545455        949.54645455          0.10800161          0.10626801          0.11726385          0.10976148          0.15190891          0.14918520          0.24190720         -0.11400562         -0.04917492         -0.27495584          0.13754765         -0.64670745         -0.16964999
***            0.12131690         -0.12791587          0.67766084         -0.95564170          1.61204285         -0.84710054          6.25106828         -0.15655464          0.46888964         -1.51302992          2.58603783         -3.53295316          3.28117033        -12.42928269          0.15889240         -0.76946774
***           -3.91086387          4.94970372         -5.54486793         15.68379529         -0.19141031          1.21465596         -3.17032282          5.95507595         -7.27591559          8.89464116        -21.25438124          0.23922445         -1.75256628          4.48094930         -8.56217708         10.35334746
***           33.01819430
 96          959.63536364        959.63636364        959.63736364          0.10892043          0.10709567          0.11846530          0.11042136          0.15378964          0.15031507          0.24480053         -0.11509239         -0.04756302         -0.28189227          0.14818789         -0.66178484         -0.15860439
***            0.12312367         -0.13575905          0.69997389         -0.99549356          1.66012917         -0.89802858          6.32591308         -0.15989280          0.48853123         -1.56453484          2.68044831         -3.64359682          3.40564760        -12.57181478          0.16315796         -0.79772908
***           -4.04301529          5.10268453         -5.71867729         15.85294272         -0.19725025          1.25552897         -3.27183875          6.14249518         -7.49102470          9.13774298        -21.45095395          0.24706683         -1.80927737          4.62075600         -8.82062959         10.64857561
***           33.12697947
 97          969.72627273        969.72727273        969.72827273          0.10981328          0.10789662          0.11964126          0.11105048          0.15564020          0.15140647          0.24764168         -0.11615809         -0.04591621         -0.28883073          0.15890569         -0.67683358         -0.14741594
***            0.12491530         -0.14365388          0.72233226         -1.03547020          1.70821854         -0.94903371          6.39945876         -0.16322089          0.50823740         -1.61610017          2.77496028         -3.75414620          3.52982696        -12.71177734          0.16741878         -0.82602297
***           -4.17506946          5.25530980         -5.89162573         16.01888101         -0.20308143          1.29634400         -3.37310641          6.32930602         -7.70511248          9.37891511        -21.64335830          0.25486332         -1.86557300          4.75937050         -9.07657752         10.94043809
***           33.23275785
 98          979.81718182        979.81818182        979.81918182          0.11068097          0.10867174          0.12079241          0.11164991          0.15746112          0.15246061          0.25043150         -0.11720333         -0.04423676         -0.29576852          0.16969280         -0.69184898         -0.13609771
***            0.12669182         -0.15159467          0.74472427         -1.07554748          1.75628882         -1.00008161          6.47172639         -0.16653799          0.52799609         -1.66769876          2.86952215         -3.86454939          3.65364591        -12.84921692          0.17167312         -0.85433386
***           -4.30696101          5.40751271         -6.06364547         16.18167582         -0.20890123          1.33708155         -3.47408100          6.51543015         -7.91810143          9.61809330        -21.83170080          0.26261114         -1.92143671          4.89675994         -9.32997398         11.22890479
***           33.33563205
 99          989.90809091        989.90909091        989.91009091          0.11152427          0.10942185          0.12191940          0.11222070          0.15925291          0.15347861          0.25317086         -0.11822866         -0.04252687         -0.30270300          0.18054131         -0.70682651         -0.12466219
***            0.12845324         -0.15957591          0.76713869         -1.11570226          1.80431878         -1.05113986          6.54273678         -0.16984319          0.54779577         -1.71930464          2.96408476         -3.97475709          3.77704597        -12.98417927          0.17591928         -0.88264695
***           -4.43862802          5.55923027         -6.23467388         16.34139134         -0.21470716          1.37772323         -3.57472041          6.70079430         -8.12991957          9.85521997        -22.01608445          0.27030772         -1.97685359          5.03289518         -9.58077855         11.51395245
***           33.43570051
100          999.99900000       1000.00000000       1000.00100000          0.11234395          0.11014779          0.12302286          0.11276385          0.16101609          0.15446160          0.25586058         -0.11923465         -0.04078862         -0.30963167          0.19144361         -0.72176182         -0.11312131
***            0.13019955         -0.16759229          0.78956475         -1.15591239          1.85228812         -1.10217779          6.61251046         -0.17313562          0.56762536         -1.77089300          3.05860122         -4.08472245          3.89997242        -13.11670934          0.18015567         -0.91094811
***           -4.57001185          5.71040317         -6.40465309         16.49809034         -0.22049686          1.41825166         -3.67498509          6.88532993         -8.34050010         10.09024375        -22.19660891          0.27795069         -2.03181023          5.16775052         -9.82895689         11.79556405
***           33.53305774
